Step,Accuracy,Precision,Recall
428800,0.7641,0.8276,0.8074
428900,0.7641,0.8276,0.8073
429000,0.7641,0.8276,0.8074
429100,0.7641,0.8276,0.8074
429200,0.7641,0.8276,0.8074
429300,0.7641,0.8276,0.8074
429400,0.7641,0.8275,0.8074
429500,0.7641,0.8275,0.8074
429600,0.7641,0.8275,0.8074
429700,0.7641,0.8275,0.8074
429800,0.7641,0.8274,0.8074
429900,0.7642,0.8274,0.8074
430000,0.7642,0.8274,0.8074
430100,0.7642,0.8274,0.8074
430200,0.7641,0.8273,0.8074
430300,0.7642,0.8273,0.8074
430400,0.7641,0.8273,0.8075
430500,0.7642,0.8274,0.8075
430600,0.7642,0.8274,0.8075
430700,0.7642,0.8274,0.8075
430800,0.7642,0.8273,0.8076
430900,0.7642,0.8273,0.8076
431000,0.7642,0.8273,0.8076
431100,0.7642,0.8273,0.8077
431200,0.7642,0.8273,0.8077
431300,0.7641,0.8273,0.8077
431400,0.7641,0.8273,0.8077
431500,0.7641,0.8273,0.8077
431600,0.7641,0.8273,0.8077
431700,0.7642,0.8273,0.8077
431800,0.7642,0.8273,0.8077
431900,0.7642,0.8273,0.8077
432000,0.7642,0.8273,0.8078
432100,0.7642,0.8273,0.8078
432200,0.7641,0.8272,0.8077
432300,0.7641,0.8272,0.8077
432400,0.7641,0.8272,0.8077
432500,0.7641,0.8272,0.8078
432600,0.7642,0.8272,0.8078
432700,0.7642,0.8272,0.8078
432800,0.7642,0.8272,0.8079
432900,0.7642,0.8272,0.8079
433000,0.7641,0.8272,0.8079
433100,0.7641,0.8272,0.8079
433200,0.7642,0.8272,0.8080
433300,0.7641,0.8272,0.8080
433400,0.7641,0.8272,0.8080
433500,0.7641,0.8272,0.8080
433600,0.7641,0.8272,0.8080
433700,0.7641,0.8272,0.8080
433800,0.7641,0.8273,0.8081
433900,0.7641,0.8273,0.8081
434000,0.7641,0.8273,0.8081
434100,0.7641,0.8274,0.8081
434200,0.7641,0.8273,0.8081
434300,0.7641,0.8273,0.8081
434400,0.7641,0.8273,0.8081
434500,0.7641,0.8274,0.8081
434600,0.7641,0.8274,0.8081
434700,0.7641,0.8274,0.8081
434800,0.7641,0.8274,0.8081
434900,0.7641,0.8274,0.8081
435000,0.7641,0.8274,0.8081
435100,0.7641,0.8274,0.8081
435200,0.7641,0.8274,0.8081
435300,0.7641,0.8274,0.8081
435400,0.7641,0.8274,0.8081
435500,0.7641,0.8274,0.8081
435600,0.7641,0.8274,0.8081
435700,0.7641,0.8274,0.8081
435800,0.7641,0.8275,0.8082
435900,0.7641,0.8275,0.8082
436000,0.7641,0.8274,0.8082
436100,0.7641,0.8274,0.8082
436200,0.7641,0.8275,0.8083
436300,0.7641,0.8274,0.8082
436400,0.7641,0.8275,0.8082
436500,0.7641,0.8275,0.8082
436600,0.7641,0.8275,0.8082
436700,0.7641,0.8275,0.8082
436800,0.7641,0.8275,0.8082
436900,0.7641,0.8275,0.8082
437000,0.7641,0.8275,0.8082
437100,0.7641,0.8275,0.8082
437200,0.7641,0.8274,0.8082
437300,0.7641,0.8274,0.8082
437400,0.7641,0.8275,0.8083
437500,0.7641,0.8275,0.8083
437600,0.7641,0.8275,0.8082
437700,0.7641,0.8275,0.8082
437800,0.7641,0.8275,0.8082
437900,0.7641,0.8275,0.8082
438000,0.7641,0.8275,0.8082
438100,0.7641,0.8275,0.8082
438200,0.7641,0.8275,0.8083
438300,0.7641,0.8275,0.8083
438400,0.7641,0.8276,0.8083
438500,0.7641,0.8276,0.8083
438600,0.7641,0.8275,0.8082
438700,0.7641,0.8275,0.8082
438800,0.7641,0.8275,0.8082
438900,0.7641,0.8276,0.8082
439000,0.7641,0.8276,0.8082
439100,0.7641,0.8276,0.8082
439200,0.7641,0.8276,0.8083
439300,0.7641,0.8276,0.8082
439400,0.7641,0.8277,0.8083
439500,0.7641,0.8277,0.8083
439600,0.7641,0.8277,0.8083
439700,0.7641,0.8277,0.8083
439800,0.7641,0.8277,0.8083
439900,0.7641,0.8278,0.8083
440000,0.7641,0.8278,0.8083
440100,0.7641,0.8278,0.8083
440200,0.7641,0.8278,0.8083
440300,0.7641,0.8278,0.8083
440400,0.7641,0.8277,0.8084
440500,0.7641,0.8277,0.8084
440600,0.7641,0.8278,0.8084
440700,0.7641,0.8277,0.8084
440800,0.7641,0.8276,0.8084
440900,0.7641,0.8276,0.8084
441000,0.7641,0.8276,0.8083
441100,0.7641,0.8276,0.8084
441200,0.7641,0.8276,0.8084
441300,0.7641,0.8277,0.8084
441400,0.7641,0.8276,0.8084
441500,0.7641,0.8276,0.8084
441600,0.7641,0.8276,0.8084
441700,0.7641,0.8276,0.8084
441800,0.7641,0.8276,0.8084
441900,0.7641,0.8276,0.8084
442000,0.7641,0.8276,0.8083
442100,0.7641,0.8276,0.8083
442200,0.7641,0.8275,0.8083
442300,0.7641,0.8275,0.8083
442400,0.7641,0.8275,0.8083
442500,0.7641,0.8276,0.8083
442600,0.7641,0.8276,0.8083
442700,0.7641,0.8276,0.8083
442800,0.7641,0.8276,0.8083
442900,0.7641,0.8276,0.8083
443000,0.7641,0.8275,0.8083
443100,0.7641,0.8276,0.8084
443200,0.7641,0.8275,0.8084
443300,0.7641,0.8275,0.8083
443400,0.7641,0.8275,0.8084
443500,0.7641,0.8275,0.8083
443600,0.7641,0.8275,0.8083
443700,0.7641,0.8274,0.8083
443800,0.7641,0.8275,0.8083
443900,0.7641,0.8275,0.8083
444000,0.7641,0.8275,0.8083
444100,0.7641,0.8275,0.8083
444200,0.7641,0.8275,0.8083
444300,0.7641,0.8275,0.8083
444400,0.7641,0.8275,0.8084
444500,0.7641,0.8275,0.8084
444600,0.7641,0.8275,0.8084
444700,0.7641,0.8275,0.8084
444800,0.7641,0.8275,0.8084
444900,0.7641,0.8275,0.8084
445000,0.7641,0.8275,0.8084
445100,0.7641,0.8275,0.8084
445200,0.7641,0.8275,0.8084
445300,0.7641,0.8275,0.8085
445400,0.7641,0.8275,0.8084
445500,0.7641,0.8275,0.8085
445600,0.7640,0.8275,0.8084
445700,0.7640,0.8274,0.8084
445800,0.7640,0.8274,0.8085
445900,0.7640,0.8274,0.8085
446000,0.7640,0.8274,0.8085
446100,0.7640,0.8274,0.8085
446200,0.7641,0.8274,0.8085
446300,0.7641,0.8275,0.8085
446400,0.7641,0.8275,0.8086
446500,0.7641,0.8275,0.8086
446600,0.7641,0.8275,0.8086
446700,0.7641,0.8275,0.8086
446800,0.7641,0.8276,0.8087
446900,0.7641,0.8275,0.8087
447000,0.7640,0.8275,0.8087
447100,0.7640,0.8275,0.8087
447200,0.7640,0.8276,0.8087
447300,0.7640,0.8276,0.8087
447400,0.7640,0.8276,0.8087
447500,0.7640,0.8276,0.8087
447600,0.7640,0.8276,0.8087
447700,0.7640,0.8275,0.8087
447800,0.7640,0.8275,0.8087
447900,0.7640,0.8275,0.8087
448000,0.7640,0.8275,0.8087
448100,0.7640,0.8275,0.8087
448200,0.7640,0.8274,0.8087
448300,0.7640,0.8275,0.8088
448400,0.7640,0.8275,0.8087
448500,0.7640,0.8275,0.8087
448600,0.7640,0.8274,0.8087
448700,0.7640,0.8274,0.8087
448800,0.7640,0.8274,0.8087
448900,0.7640,0.8274,0.8087
449000,0.7640,0.8273,0.8088
449100,0.7641,0.8273,0.8088
449200,0.7640,0.8273,0.8087
449300,0.7640,0.8273,0.8088
449400,0.7640,0.8273,0.8088
449500,0.7640,0.8273,0.8087
449600,0.7640,0.8273,0.8087
449700,0.7640,0.8273,0.8087
449800,0.7640,0.8273,0.8088
449900,0.7640,0.8273,0.8087
450000,0.7640,0.8272,0.8087
450100,0.7640,0.8272,0.8087
450200,0.7640,0.8272,0.8087
450300,0.7640,0.8272,0.8088
450400,0.7640,0.8272,0.8088
450500,0.7640,0.8273,0.8088
450600,0.7640,0.8272,0.8088
450700,0.7640,0.8272,0.8088
450800,0.7640,0.8272,0.8088
450900,0.7640,0.8272,0.8087
451000,0.7640,0.8272,0.8088
451100,0.7640,0.8272,0.8088
451200,0.7640,0.8272,0.8088
451300,0.7640,0.8272,0.8088
451400,0.7640,0.8272,0.8088
451500,0.7640,0.8272,0.8088
451600,0.7640,0.8272,0.8088
451700,0.7640,0.8272,0.8088
451800,0.7640,0.8271,0.8087
451900,0.7640,0.8271,0.8087
452000,0.7640,0.8271,0.8087
452100,0.7640,0.8272,0.8087
452200,0.7640,0.8271,0.8087
452300,0.7640,0.8271,0.8087
452400,0.7640,0.8271,0.8087
452500,0.7640,0.8271,0.8087
452600,0.7640,0.8272,0.8087
452700,0.7640,0.8271,0.8088
452800,0.7640,0.8271,0.8088
452900,0.7640,0.8271,0.8088
453000,0.7640,0.8271,0.8088
453100,0.7640,0.8271,0.8088
453200,0.7640,0.8271,0.8088
453300,0.7640,0.8271,0.8088
453400,0.7640,0.8271,0.8088
453500,0.7640,0.8271,0.8088
453600,0.7640,0.8271,0.8088
453700,0.7640,0.8271,0.8088
453800,0.7640,0.8271,0.8088
453900,0.7640,0.8271,0.8088
454000,0.7640,0.8272,0.8088
454100,0.7640,0.8271,0.8088
454200,0.7640,0.8271,0.8087
454300,0.7640,0.8271,0.8087
454400,0.7640,0.8271,0.8087
454500,0.7640,0.8271,0.8088
454600,0.7640,0.8271,0.8088
454700,0.7640,0.8271,0.8087
454800,0.7640,0.8271,0.8086
454900,0.7640,0.8271,0.8086
455000,0.7640,0.8271,0.8085
455100,0.7640,0.8271,0.8085
455200,0.7640,0.8271,0.8085
455300,0.7640,0.8271,0.8085
455400,0.7640,0.8271,0.8086
455500,0.7640,0.8271,0.8085
455600,0.7640,0.8271,0.8085
455700,0.7641,0.8271,0.8085
455800,0.7641,0.8271,0.8086
455900,0.7641,0.8271,0.8086
456000,0.7641,0.8271,0.8086
456100,0.7641,0.8271,0.8086
456200,0.7640,0.8271,0.8085
456300,0.7640,0.8271,0.8085
456400,0.7641,0.8271,0.8085
456500,0.7641,0.8271,0.8085
456600,0.7640,0.8271,0.8085
456700,0.7640,0.8271,0.8085
456800,0.7640,0.8271,0.8085
456900,0.7640,0.8271,0.8085
457000,0.7640,0.8271,0.8085
457100,0.7640,0.8271,0.8085
457200,0.7640,0.8271,0.8085
457300,0.7640,0.8272,0.8085
457400,0.7641,0.8272,0.8085
457500,0.7641,0.8271,0.8085
457600,0.7641,0.8272,0.8085
457700,0.7640,0.8272,0.8086
457800,0.7641,0.8272,0.8086
457900,0.7641,0.8272,0.8086
458000,0.7640,0.8272,0.8086
458100,0.7640,0.8272,0.8086
458200,0.7640,0.8271,0.8086
458300,0.7640,0.8271,0.8086
458400,0.7640,0.8271,0.8086
458500,0.7640,0.8272,0.8086
458600,0.7640,0.8272,0.8086
458700,0.7640,0.8271,0.8086
458800,0.7640,0.8271,0.8086
458900,0.7640,0.8271,0.8087
459000,0.7640,0.8271,0.8087
459100,0.7640,0.8270,0.8087
459200,0.7640,0.8270,0.8087
459300,0.7640,0.8270,0.8087
459400,0.7640,0.8270,0.8087
459500,0.7640,0.8270,0.8087
459600,0.7640,0.8270,0.8087
459700,0.7640,0.8270,0.8087
459800,0.7640,0.8270,0.8087
459900,0.7640,0.8269,0.8087
460000,0.7640,0.8269,0.8087
460100,0.7640,0.8269,0.8088
460200,0.7640,0.8269,0.8088
460300,0.7640,0.8269,0.8088
460400,0.7640,0.8270,0.8088
460500,0.7640,0.8270,0.8088
460600,0.7640,0.8270,0.8088
460700,0.7640,0.8270,0.8088
460800,0.7640,0.8270,0.8087
460900,0.7640,0.8269,0.8087
461000,0.7640,0.8269,0.8087
461100,0.7640,0.8269,0.8087
461200,0.7640,0.8269,0.8087
461300,0.7640,0.8269,0.8087
461400,0.7640,0.8269,0.8087
461500,0.7640,0.8269,0.8087
461600,0.7640,0.8269,0.8087
461700,0.7640,0.8268,0.8087
461800,0.7640,0.8268,0.8088
461900,0.7640,0.8268,0.8088
462000,0.7640,0.8268,0.8088
462100,0.7640,0.8268,0.8088
462200,0.7640,0.8268,0.8088
462300,0.7640,0.8269,0.8089
462400,0.7640,0.8269,0.8088
462500,0.7640,0.8269,0.8089
462600,0.7640,0.8268,0.8089
462700,0.7640,0.8268,0.8089
462800,0.7640,0.8268,0.8089
462900,0.7640,0.8268,0.8090
463000,0.7640,0.8268,0.8090
463100,0.7640,0.8268,0.8089
463200,0.7640,0.8268,0.8090
463300,0.7640,0.8268,0.8090
463400,0.7640,0.8269,0.8090
463500,0.7640,0.8268,0.8090
463600,0.7640,0.8268,0.8090
463700,0.7640,0.8268,0.8090
463800,0.7640,0.8269,0.8090
463900,0.7640,0.8269,0.8090
464000,0.7640,0.8269,0.8090
464100,0.7640,0.8269,0.8090
464200,0.7640,0.8269,0.8091
464300,0.7640,0.8269,0.8090
464400,0.7640,0.8269,0.8090
464500,0.7640,0.8269,0.8090
464600,0.7640,0.8269,0.8091
464700,0.7640,0.8269,0.8091
464800,0.7640,0.8269,0.8091
464900,0.7640,0.8269,0.8091
465000,0.7640,0.8269,0.8091
465100,0.7640,0.8269,0.8091
465200,0.7640,0.8269,0.8091
465300,0.7640,0.8269,0.8091
465400,0.7640,0.8269,0.8091
465500,0.7640,0.8269,0.8092
465600,0.7640,0.8270,0.8091
465700,0.7640,0.8270,0.8091
465800,0.7640,0.8269,0.8091
465900,0.7640,0.8269,0.8092
466000,0.7640,0.8269,0.8091
466100,0.7640,0.8269,0.8091
466200,0.7640,0.8270,0.8091
466300,0.7640,0.8269,0.8091
466400,0.7640,0.8270,0.8091
466500,0.7640,0.8269,0.8091
466600,0.7640,0.8270,0.8091
466700,0.7640,0.8270,0.8091
466800,0.7640,0.8270,0.8092
466900,0.7640,0.8270,0.8092
467000,0.7640,0.8270,0.8092
467100,0.7640,0.8270,0.8092
467200,0.7640,0.8270,0.8092
467300,0.7640,0.8270,0.8092
467400,0.7640,0.8270,0.8092
467500,0.7640,0.8270,0.8092
467600,0.7641,0.8270,0.8092
467700,0.7641,0.8270,0.8092
467800,0.7641,0.8270,0.8092
467900,0.7641,0.8270,0.8092
468000,0.7641,0.8270,0.8092
468100,0.7641,0.8270,0.8093
468200,0.7641,0.8270,0.8093
468300,0.7641,0.8271,0.8093
468400,0.7641,0.8271,0.8093
468500,0.7641,0.8271,0.8093
468600,0.7641,0.8271,0.8093
468700,0.7641,0.8271,0.8093
468800,0.7641,0.8271,0.8093
468900,0.7641,0.8271,0.8092
469000,0.7641,0.8271,0.8092
469100,0.7641,0.8271,0.8092
469200,0.7641,0.8271,0.8092
469300,0.7641,0.8271,0.8092
469400,0.7641,0.8271,0.8092
469500,0.7641,0.8271,0.8092
469600,0.7641,0.8271,0.8092
469700,0.7641,0.8271,0.8092
469800,0.7641,0.8271,0.8092
469900,0.7641,0.8271,0.8092
470000,0.7640,0.8271,0.8092
470100,0.7641,0.8271,0.8092
470200,0.7641,0.8271,0.8092
470300,0.7641,0.8271,0.8092
470400,0.7641,0.8271,0.8092
470500,0.7641,0.8271,0.8093
470600,0.7641,0.8271,0.8093
470700,0.7641,0.8271,0.8093
470800,0.7641,0.8271,0.8093
470900,0.7641,0.8271,0.8093
471000,0.7641,0.8271,0.8094
471100,0.7641,0.8271,0.8093
471200,0.7641,0.8271,0.8094
471300,0.7641,0.8271,0.8094
471400,0.7641,0.8271,0.8095
471500,0.7641,0.8271,0.8095
471600,0.7641,0.8271,0.8095
471700,0.7641,0.8271,0.8095
471800,0.7641,0.8271,0.8095
471900,0.7641,0.8271,0.8095
472000,0.7641,0.8271,0.8095
472100,0.7641,0.8271,0.8095
472200,0.7641,0.8271,0.8095
472300,0.7641,0.8271,0.8095
472400,0.7641,0.8271,0.8095
472500,0.7641,0.8271,0.8095
472600,0.7641,0.8271,0.8095
472700,0.7641,0.8271,0.8096
472800,0.7641,0.8271,0.8096
472900,0.7642,0.8271,0.8096
473000,0.7642,0.8271,0.8096
473100,0.7642,0.8271,0.8096
473200,0.7642,0.8272,0.8096
473300,0.7642,0.8271,0.8097
473400,0.7642,0.8270,0.8097
473500,0.7642,0.8271,0.8096
473600,0.7642,0.8271,0.8097
473700,0.7642,0.8270,0.8097
473800,0.7642,0.8270,0.8097
473900,0.7642,0.8270,0.8097
474000,0.7642,0.8269,0.8096
474100,0.7642,0.8270,0.8097
474200,0.7642,0.8270,0.8097
474300,0.7642,0.8270,0.8096
474400,0.7642,0.8270,0.8096
474500,0.7642,0.8270,0.8096
474600,0.7642,0.8270,0.8097
474700,0.7642,0.8270,0.8096
474800,0.7642,0.8269,0.8096
474900,0.7642,0.8269,0.8096
475000,0.7642,0.8269,0.8096
475100,0.7642,0.8269,0.8095
475200,0.7642,0.8269,0.8095
475300,0.7642,0.8269,0.8095
475400,0.7642,0.8269,0.8095
475500,0.7642,0.8269,0.8095
475600,0.7642,0.8269,0.8095
475700,0.7642,0.8269,0.8095
475800,0.7642,0.8269,0.8095
475900,0.7642,0.8269,0.8095
476000,0.7642,0.8269,0.8096
476100,0.7642,0.8269,0.8096
476200,0.7642,0.8269,0.8096
476300,0.7642,0.8269,0.8095
476400,0.7642,0.8269,0.8096
476500,0.7642,0.8269,0.8096
476600,0.7641,0.8269,0.8095
476700,0.7641,0.8269,0.8095
476800,0.7641,0.8269,0.8095
476900,0.7641,0.8269,0.8095
477000,0.7641,0.8269,0.8095
477100,0.7641,0.8269,0.8094
477200,0.7641,0.8270,0.8094
477300,0.7641,0.8270,0.8094
477400,0.7641,0.8269,0.8094
477500,0.7641,0.8269,0.8093
477600,0.7641,0.8269,0.8093
477700,0.7641,0.8269,0.8094
477800,0.7641,0.8270,0.8094
477900,0.7641,0.8269,0.8094
478000,0.7641,0.8269,0.8094
478100,0.7641,0.8269,0.8094
478200,0.7641,0.8269,0.8094
478300,0.7641,0.8269,0.8094
478400,0.7641,0.8269,0.8093
478500,0.7641,0.8269,0.8093
478600,0.7641,0.8268,0.8093
478700,0.7641,0.8269,0.8093
478800,0.7641,0.8269,0.8093
478900,0.7641,0.8269,0.8093
479000,0.7641,0.8269,0.8093
479100,0.7641,0.8270,0.8093
479200,0.7641,0.8270,0.8093
479300,0.7641,0.8270,0.8093
479400,0.7641,0.8270,0.8093
479500,0.7641,0.8270,0.8092
479600,0.7641,0.8270,0.8093
479700,0.7641,0.8270,0.8093
479800,0.7642,0.8270,0.8093
479900,0.7642,0.8270,0.8093
480000,0.7642,0.8270,0.8093
480100,0.7642,0.8270,0.8093
480200,0.7642,0.8270,0.8092
480300,0.7642,0.8270,0.8092
480400,0.7642,0.8270,0.8092
480500,0.7642,0.8269,0.8092
480600,0.7642,0.8269,0.8091
480700,0.7642,0.8269,0.8091
480800,0.7642,0.8269,0.8090
480900,0.7642,0.8269,0.8090
481000,0.7642,0.8270,0.8089
481100,0.7642,0.8269,0.8089
481200,0.7642,0.8270,0.8090
481300,0.7642,0.8270,0.8090
481400,0.7642,0.8270,0.8090
481500,0.7642,0.8270,0.8090
481600,0.7642,0.8270,0.8089
481700,0.7642,0.8270,0.8090
481800,0.7642,0.8270,0.8090
481900,0.7642,0.8271,0.8090
482000,0.7642,0.8271,0.8090
482100,0.7642,0.8270,0.8090
482200,0.7642,0.8270,0.8089
482300,0.7641,0.8270,0.8089
482400,0.7642,0.8270,0.8089
482500,0.7641,0.8270,0.8089
482600,0.7641,0.8270,0.8089
482700,0.7641,0.8270,0.8089
482800,0.7641,0.8270,0.8089
482900,0.7641,0.8270,0.8089
483000,0.7641,0.8270,0.8089
483100,0.7641,0.8270,0.8089
483200,0.7641,0.8269,0.8089
483300,0.7641,0.8269,0.8089
483400,0.7641,0.8269,0.8089
483500,0.7641,0.8269,0.8089
483600,0.7641,0.8270,0.8089
483700,0.7641,0.8270,0.8089
483800,0.7641,0.8270,0.8089
483900,0.7641,0.8270,0.8089
484000,0.7641,0.8269,0.8089
484100,0.7641,0.8270,0.8089
484200,0.7641,0.8270,0.8089
484300,0.7641,0.8270,0.8089
484400,0.7641,0.8270,0.8089
484500,0.7641,0.8270,0.8089
484600,0.7641,0.8270,0.8089
484700,0.7641,0.8270,0.8089
484800,0.7641,0.8270,0.8089
484900,0.7641,0.8271,0.8089
485000,0.7641,0.8271,0.8089
485100,0.7641,0.8270,0.8089
485200,0.7641,0.8269,0.8088
485300,0.7641,0.8270,0.8088
485400,0.7641,0.8270,0.8088
485500,0.7641,0.8270,0.8088
485600,0.7641,0.8270,0.8088
485700,0.7641,0.8270,0.8088
485800,0.7641,0.8270,0.8088
485900,0.7641,0.8270,0.8088
486000,0.7641,0.8270,0.8088
486100,0.7641,0.8270,0.8089
486200,0.7641,0.8270,0.8089
486300,0.7641,0.8270,0.8090
486400,0.7641,0.8270,0.8089
486500,0.7641,0.8270,0.8089
486600,0.7641,0.8270,0.8089
486700,0.7641,0.8270,0.8089
486800,0.7641,0.8270,0.8089
486900,0.7641,0.8270,0.8089
487000,0.7641,0.8270,0.8089
487100,0.7641,0.8270,0.8089
487200,0.7641,0.8270,0.8088
487300,0.7641,0.8270,0.8088
487400,0.7641,0.8270,0.8088
487500,0.7641,0.8270,0.8088
487600,0.7641,0.8270,0.8088
487700,0.7641,0.8270,0.8088
487800,0.7641,0.8270,0.8088
487900,0.7641,0.8270,0.8088
488000,0.7641,0.8270,0.8088
488100,0.7641,0.8270,0.8088
488200,0.7641,0.8270,0.8088
488300,0.7641,0.8270,0.8088
488400,0.7641,0.8270,0.8087
488500,0.7641,0.8270,0.8087
488600,0.7641,0.8270,0.8088
488700,0.7641,0.8270,0.8087
488800,0.7641,0.8270,0.8086
488900,0.7641,0.8270,0.8086
489000,0.7641,0.8270,0.8086
489100,0.7641,0.8270,0.8086
489200,0.7641,0.8270,0.8086
489300,0.7641,0.8269,0.8086
489400,0.7640,0.8269,0.8086
489500,0.7640,0.8269,0.8085
489600,0.7640,0.8270,0.8085
489700,0.7640,0.8270,0.8085
489800,0.7641,0.8270,0.8085
489900,0.7641,0.8270,0.8085
490000,0.7640,0.8270,0.8085
490100,0.7640,0.8270,0.8085
490200,0.7640,0.8270,0.8085
490300,0.7640,0.8271,0.8085
490400,0.7640,0.8271,0.8085
490500,0.7640,0.8271,0.8084
490600,0.7640,0.8270,0.8083
490700,0.7640,0.8271,0.8083
490800,0.7640,0.8271,0.8084
490900,0.7640,0.8271,0.8084
491000,0.7640,0.8271,0.8084
491100,0.7640,0.8271,0.8084
491200,0.7640,0.8271,0.8083
491300,0.7640,0.8271,0.8083
491400,0.7640,0.8271,0.8083
491500,0.7640,0.8271,0.8082
491600,0.7640,0.8271,0.8082
491700,0.7640,0.8271,0.8082
491800,0.7640,0.8271,0.8082
491900,0.7640,0.8272,0.8083
492000,0.7640,0.8272,0.8083
492100,0.7640,0.8272,0.8083
492200,0.7640,0.8273,0.8083
492300,0.7640,0.8273,0.8083
492400,0.7640,0.8273,0.8083
492500,0.7640,0.8273,0.8083
492600,0.7640,0.8273,0.8083
492700,0.7640,0.8273,0.8083
492800,0.7640,0.8273,0.8083
492900,0.7640,0.8273,0.8082
493000,0.7640,0.8273,0.8082
493100,0.7640,0.8273,0.8082
493200,0.7640,0.8273,0.8082
493300,0.7640,0.8273,0.8082
493400,0.7640,0.8273,0.8082
493500,0.7640,0.8273,0.8082
493600,0.7640,0.8273,0.8081
493700,0.7640,0.8273,0.8081
493800,0.7640,0.8273,0.8081
493900,0.7640,0.8274,0.8082
494000,0.7640,0.8274,0.8082
494100,0.7640,0.8274,0.8082
494200,0.7640,0.8274,0.8082
494300,0.7640,0.8274,0.8081
494400,0.7640,0.8274,0.8082
494500,0.7640,0.8274,0.8082
494600,0.7640,0.8274,0.8082
494700,0.7640,0.8274,0.8082
494800,0.7640,0.8274,0.8082
494900,0.7640,0.8274,0.8082
495000,0.7640,0.8273,0.8082
495100,0.7640,0.8273,0.8082
495200,0.7640,0.8273,0.8082
495300,0.7640,0.8273,0.8082
495400,0.7640,0.8273,0.8082
495500,0.7640,0.8273,0.8082
495600,0.7640,0.8273,0.8082
495700,0.7640,0.8273,0.8082
495800,0.7640,0.8272,0.8082
495900,0.7640,0.8272,0.8082
496000,0.7640,0.8272,0.8082
496100,0.7640,0.8273,0.8082
496200,0.7640,0.8273,0.8082
496300,0.7640,0.8273,0.8081
496400,0.7640,0.8273,0.8081
496500,0.7640,0.8273,0.8080
496600,0.7640,0.8273,0.8080
496700,0.7640,0.8272,0.8080
496800,0.7640,0.8273,0.8081
496900,0.7640,0.8273,0.8081
497000,0.7640,0.8273,0.8080
497100,0.7640,0.8273,0.8081
497200,0.7640,0.8273,0.8080
497300,0.7640,0.8273,0.8080
497400,0.7640,0.8272,0.8080
497500,0.7640,0.8273,0.8080
497600,0.7640,0.8272,0.8080
497700,0.7640,0.8272,0.8080
497800,0.7640,0.8272,0.8080
497900,0.7640,0.8273,0.8080
498000,0.7640,0.8273,0.8080
498100,0.7640,0.8273,0.8080
498200,0.7640,0.8273,0.8080
498300,0.7640,0.8273,0.8080
498400,0.7640,0.8273,0.8080
498500,0.7640,0.8273,0.8080
498600,0.7640,0.8273,0.8079
498700,0.7640,0.8273,0.8080
498800,0.7640,0.8273,0.8080
498900,0.7640,0.8274,0.8079
499000,0.7640,0.8274,0.8079
499100,0.7640,0.8274,0.8079
499200,0.7640,0.8274,0.8080
499300,0.7640,0.8274,0.8079
499400,0.7640,0.8274,0.8080
499500,0.7640,0.8274,0.8079
499600,0.7640,0.8274,0.8079
499700,0.7640,0.8274,0.8079
499800,0.7640,0.8274,0.8078
499900,0.7640,0.8275,0.8078
500000,0.7640,0.8275,0.8078
500100,0.7640,0.8275,0.8078
500200,0.7640,0.8275,0.8078
500300,0.7640,0.8275,0.8078
500400,0.7640,0.8275,0.8078
500500,0.7640,0.8275,0.8078
500600,0.7640,0.8275,0.8078
500700,0.7640,0.8275,0.8078
500800,0.7640,0.8276,0.8078
500900,0.7640,0.8276,0.8078
501000,0.7640,0.8276,0.8078
501100,0.7640,0.8276,0.8078
501200,0.7640,0.8276,0.8077
501300,0.7640,0.8276,0.8078
501400,0.7640,0.8276,0.8077
501500,0.7640,0.8276,0.8077
501600,0.7640,0.8276,0.8077
501700,0.7640,0.8276,0.8077
501800,0.7640,0.8276,0.8078
501900,0.7640,0.8276,0.8078
502000,0.7640,0.8276,0.8077
502100,0.7640,0.8276,0.8078
502200,0.7640,0.8276,0.8078
502300,0.7640,0.8276,0.8078
502400,0.7640,0.8276,0.8078
502500,0.7640,0.8276,0.8078
502600,0.7640,0.8276,0.8078
502700,0.7640,0.8276,0.8078
502800,0.7640,0.8275,0.8077
502900,0.7640,0.8276,0.8077
503000,0.7640,0.8276,0.8077
503100,0.7640,0.8276,0.8077
503200,0.7640,0.8276,0.8077
503300,0.7640,0.8276,0.8077
503400,0.7640,0.8276,0.8077
503500,0.7640,0.8276,0.8076
503600,0.7640,0.8276,0.8076
503700,0.7640,0.8276,0.8076
503800,0.7640,0.8276,0.8076
503900,0.7640,0.8276,0.8076
504000,0.7640,0.8276,0.8076
504100,0.7640,0.8276,0.8076
504200,0.7640,0.8276,0.8076
504300,0.7640,0.8276,0.8076
504400,0.7640,0.8276,0.8076
504500,0.7640,0.8276,0.8076
504600,0.7641,0.8276,0.8075
504700,0.7640,0.8276,0.8076
504800,0.7641,0.8276,0.8075
504900,0.7641,0.8276,0.8075
505000,0.7641,0.8277,0.8075
505100,0.7641,0.8277,0.8076
505200,0.7641,0.8277,0.8075
505300,0.7641,0.8277,0.8075
505400,0.7640,0.8277,0.8075
505500,0.7641,0.8277,0.8075
505600,0.7641,0.8277,0.8075
505700,0.7641,0.8277,0.8075
505800,0.7641,0.8277,0.8075
505900,0.7641,0.8278,0.8074
506000,0.7641,0.8277,0.8074
506100,0.7640,0.8278,0.8073
506200,0.7640,0.8277,0.8073
506300,0.7640,0.8277,0.8073
